"(13, 22)","[1, 2, 4, 2]","[1, 2, 1, 4]",13.5
"(13, 39)","[1, 2, 4, 2]","[2, 3, 1, 3]",13.5
"(13, 63)","[1, 2, 4, 2]","[3, 5, 3, 1]",13.5
"(13, 65)","[1, 2, 4, 2]","[3, 5, 5, 1]",13.5
"(14, 23)","[1, 2, 5, 2]","[1, 2, 2, 4]",13.5
"(14, 64)","[1, 2, 5, 2]","[3, 5, 4, 1]",13.5
"(15, 65)","[1, 2, 6, 2]","[3, 5, 5, 1]",13.5
"(19, 24)","[1, 2, 3, 3]","[1, 2, 0, 5]",13.5
"(19, 57)","[1, 2, 3, 3]","[3, 4, 0, 2]",13.5
"(20, 58)","[1, 2, 4, 3]","[3, 4, 1, 2]",13.5
"(21, 34)","[1, 2, 0, 4]","[2, 3, 1, 2]",13.5
"(21, 48)","[1, 2, 0, 4]","[2, 4, 1, 2]",13.5
"(22, 33)","[1, 2, 1, 4]","[2, 3, 0, 2]",13.5
"(22, 35)","[1, 2, 1, 4]","[2, 3, 2, 2]",13.5
"(22, 47)","[1, 2, 1, 4]","[2, 4, 0, 2]",13.5
"(22, 49)","[1, 2, 1, 4]","[2, 4, 2, 2]",13.5
"(23, 34)","[1, 2, 2, 4]","[2, 3, 1, 2]",13.5
"(23, 36)","[1, 2, 2, 4]","[2, 3, 3, 2]",13.5
"(23, 48)","[1, 2, 2, 4]","[2, 4, 1, 2]",13.5
"(28, 57)","[2, 3, 3, 1]","[3, 4, 0, 2]",13.5
"(29, 58)","[2, 3, 4, 1]","[3, 4, 1, 2]",13.5
"(30, 47)","[2, 3, 5, 1]","[2, 4, 0, 2]",13.5
"(30, 59)","[2, 3, 5, 1]","[3, 4, 2, 2]",13.5
"(31, 48)","[2, 3, 6, 1]","[2, 4, 1, 2]",13.5
"(32, 49)","[2, 3, 7, 1]","[2, 4, 2, 2]",13.5
"(32, 67)","[2, 3, 7, 1]","[3, 6, 0, 1]",13.5
"(40, 58)","[2, 4, 0, 1]","[3, 4, 1, 2]",13.5
"(41, 57)","[2, 4, 1, 1]","[3, 4, 0, 2]",13.5
"(41, 59)","[2, 4, 1, 1]","[3, 4, 2, 2]",13.5
"(41, 66)","[2, 4, 1, 1]","[3, 5, 0, 2]",13.5
"(42, 58)","[2, 4, 2, 1]","[3, 4, 1, 2]",13.5
"(43, 59)","[2, 4, 3, 1]","[3, 4, 2, 2]",13.5
"(47, 51)","[2, 4, 0, 2]","[3, 4, 1, 1]",13.5
"(48, 50)","[2, 4, 1, 2]","[3, 4, 0, 1]",13.5
"(48, 52)","[2, 4, 1, 2]","[3, 4, 2, 1]",13.5
"(49, 51)","[2, 4, 2, 2]","[3, 4, 1, 1]",13.5
"(49, 53)","[2, 4, 2, 2]","[3, 4, 3, 1]",13.5
"(53, 66)","[3, 4, 3, 1]","[3, 5, 0, 2]",13.5
"(0, 18)","[1, 2, 0, 1]","[1, 2, 2, 3]",13
"(0, 37)","[1, 2, 0, 1]","[2, 3, 4, 2]",13
"(0, 64)","[1, 2, 0, 1]","[3, 5, 4, 1]",13
"(1, 19)","[1, 2, 1, 1]","[1, 2, 3, 3]",13
"(1, 65)","[1, 2, 1, 1]","[3, 5, 5, 1]",13
"(2, 16)","[1, 2, 2, 1]","[1, 2, 0, 3]",13
"(2, 20)","[1, 2, 2, 1]","[1, 2, 4, 3]",13
"(3, 17)","[1, 2, 3, 1]","[1, 2, 1, 3]",13
"(4, 18)","[1, 2, 4, 1]","[1, 2, 2, 3]",13
"(4, 33)","[1, 2, 4, 1]","[2, 3, 0, 2]",13
"(4, 60)","[1, 2, 4, 1]","[3, 5, 0, 1]",13
"(5, 19)","[1, 2, 5, 1]","[1, 2, 3, 3]",13
"(5, 34)","[1, 2, 5, 1]","[2, 3, 1, 2]",13
"(5, 61)","[1, 2, 5, 1]","[3, 5, 1, 1]",13
"(6, 20)","[1, 2, 6, 1]","[1, 2, 4, 3]",13
"(6, 35)","[1, 2, 6, 1]","[2, 3, 2, 2]",13
"(6, 62)","[1, 2, 6, 1]","[3, 5, 2, 1]",13
"(7, 36)","[1, 2, 7, 1]","[2, 3, 3, 2]",13
"(7, 63)","[1, 2, 7, 1]","[3, 5, 3, 1]",13
"(8, 37)","[1, 2, 8, 1]","[2, 3, 4, 2]",13
"(8, 64)","[1, 2, 8, 1]","[3, 5, 4, 1]",13
"(9, 23)","[1, 2, 0, 2]","[1, 2, 2, 4]",13
"(9, 56)","[1, 2, 0, 2]","[3, 4, 6, 1]",13
"(9, 60)","[1, 2, 0, 2]","[3, 5, 0, 1]",13
"(10, 61)","[1, 2, 1, 2]","[3, 5, 1, 1]",13
"(11, 21)","[1, 2, 2, 2]","[1, 2, 0, 4]",13
"(11, 38)","[1, 2, 2, 2]","[2, 3, 0, 3]",13
"(11, 62)","[1, 2, 2, 2]","[3, 5, 2, 1]",13
"(12, 22)","[1, 2, 3, 2]","[1, 2, 1, 4]",13
"(12, 39)","[1, 2, 3, 2]","[2, 3, 1, 3]",13
"(12, 63)","[1, 2, 3, 2]","[3, 5, 3, 1]",13
"(13, 23)","[1, 2, 4, 2]","[1, 2, 2, 4]",13
"(13, 64)","[1, 2, 4, 2]","[3, 5, 4, 1]",13
"(14, 65)","[1, 2, 5, 2]","[3, 5, 5, 1]",13
"(15, 50)","[1, 2, 6, 2]","[3, 4, 0, 1]",13
"(15, 57)","[1, 2, 6, 2]","[3, 4, 0, 2]",13
"(16, 59)","[1, 2, 0, 3]","[3, 4, 2, 2]",13
"(18, 24)","[1, 2, 2, 3]","[1, 2, 0, 5]",13
"(18, 57)","[1, 2, 2, 3]","[3, 4, 0, 2]",13
"(19, 58)","[1, 2, 3, 3]","[3, 4, 1, 2]",13
"(20, 47)","[1, 2, 4, 3]","[2, 4, 0, 2]",13
"(20, 59)","[1, 2, 4, 3]","[3, 4, 2, 2]",13
"(21, 33)","[1, 2, 0, 4]","[2, 3, 0, 2]",13
"(21, 47)","[1, 2, 0, 4]","[2, 4, 0, 2]",13
"(22, 34)","[1, 2, 1, 4]","[2, 3, 1, 2]",13
"(22, 48)","[1, 2, 1, 4]","[2, 4, 1, 2]",13
"(23, 35)","[1, 2, 2, 4]","[2, 3, 2, 2]",13
"(23, 49)","[1, 2, 2, 4]","[2, 4, 2, 2]",13
"(25, 59)","[2, 3, 0, 1]","[3, 4, 2, 2]",13
"(27, 57)","[2, 3, 2, 1]","[3, 4, 0, 2]",13
"(28, 58)","[2, 3, 3, 1]","[3, 4, 1, 2]",13
"(29, 47)","[2, 3, 4, 1]","[2, 4, 0, 2]",13
"(29, 59)","[2, 3, 4, 1]","[3, 4, 2, 2]",13
"(30, 48)","[2, 3, 5, 1]","[2, 4, 1, 2]",13
"(31, 49)","[2, 3, 6, 1]","[2, 4, 2, 2]",13
"(31, 67)","[2, 3, 6, 1]","[3, 6, 0, 1]",13
"(32, 68)","[2, 3, 7, 1]","[3, 6, 1, 1]",13
"(33, 71)","[2, 3, 0, 2]","[3, 6, 4, 1]",13
"(37, 67)","[2, 3, 4, 2]","[3, 6, 0, 1]",13
"(40, 57)","[2, 4, 0, 1]","[3, 4, 0, 2]",13
"(40, 66)","[2, 4, 0, 1]","[3, 5, 0, 2]",13
"(41, 58)","[2, 4, 1, 1]","[3, 4, 1, 2]",13
"(42, 59)","[2, 4, 2, 1]","[3, 4, 2, 2]",13
"(47, 50)","[2, 4, 0, 2]","[3, 4, 0, 1]",13
"(47, 71)","[2, 4, 0, 2]","[3, 6, 4, 1]",13
"(48, 51)","[2, 4, 1, 2]","[3, 4, 1, 1]",13
"(49, 52)","[2, 4, 2, 2]","[3, 4, 2, 1]",13
"(52, 66)","[3, 4, 2, 1]","[3, 5, 0, 2]",13
"(0, 17)","[1, 2, 0, 1]","[1, 2, 1, 3]",12.5
"(0, 36)","[1, 2, 0, 1]","[2, 3, 3, 2]",12.5
"(0, 63)","[1, 2, 0, 1]","[3, 5, 3, 1]",12.5
"(1, 16)","[1, 2, 1, 1]","[1, 2, 0, 3]",12.5
"(1, 18)","[1, 2, 1, 1]","[1, 2, 2, 3]",12.5
"(1, 37)","[1, 2, 1, 1]","[2, 3, 4, 2]",12.5
"(1, 64)","[1, 2, 1, 1]","[3, 5, 4, 1]",12.5
"(2, 17)","[1, 2, 2, 1]","[1, 2, 1, 3]",12.5
"(2, 19)","[1, 2, 2, 1]","[1, 2, 3, 3]",12.5
"(2, 65)","[1, 2, 2, 1]","[3, 5, 5, 1]",12.5
"(3, 18)","[1, 2, 3, 1]","[1, 2, 2, 3]",12.5
"(3, 20)","[1, 2, 3, 1]","[1, 2, 4, 3]",12.5
"(3, 33)","[1, 2, 3, 1]","[2, 3, 0, 2]",12.5
"(3, 60)","[1, 2, 3, 1]","[3, 5, 0, 1]",12.5
"(4, 19)","[1, 2, 4, 1]","[1, 2, 3, 3]",12.5
"(4, 34)","[1, 2, 4, 1]","[2, 3, 1, 2]",12.5
"(4, 61)","[1, 2, 4, 1]","[3, 5, 1, 1]",12.5
"(5, 20)","[1, 2, 5, 1]","[1, 2, 4, 3]",12.5
"(5, 35)","[1, 2, 5, 1]","[2, 3, 2, 2]",12.5
"(5, 62)","[1, 2, 5, 1]","[3, 5, 2, 1]",12.5
"(6, 36)","[1, 2, 6, 1]","[2, 3, 3, 2]",12.5
"(6, 63)","[1, 2, 6, 1]","[3, 5, 3, 1]",12.5
"(7, 37)","[1, 2, 7, 1]","[2, 3, 4, 2]",12.5
"(7, 64)","[1, 2, 7, 1]","[3, 5, 4, 1]",12.5
"(8, 65)","[1, 2, 8, 1]","[3, 5, 5, 1]",12.5
"(9, 22)","[1, 2, 0, 2]","[1, 2, 1, 4]",12.5
"(9, 39)","[1, 2, 0, 2]","[2, 3, 1, 3]",12.5
"(9, 55)","[1, 2, 0, 2]","[3, 4, 5, 1]",12.5
"(10, 21)","[1, 2, 1, 2]","[1, 2, 0, 4]",12.5
"(10, 23)","[1, 2, 1, 2]","[1, 2, 2, 4]",12.5
"(10, 38)","[1, 2, 1, 2]","[2, 3, 0, 3]",12.5
"(10, 56)","[1, 2, 1, 2]","[3, 4, 6, 1]",12.5
"(11, 22)","[1, 2, 2, 2]","[1, 2, 1, 4]",12.5
"(11, 39)","[1, 2, 2, 2]","[2, 3, 1, 3]",12.5
"(12, 23)","[1, 2, 3, 2]","[1, 2, 2, 4]",12.5
"(14, 50)","[1, 2, 5, 2]","[3, 4, 0, 1]",12.5
"(14, 57)","[1, 2, 5, 2]","[3, 4, 0, 2]",12.5
"(15, 51)","[1, 2, 6, 2]","[3, 4, 1, 1]",12.5
"(15, 58)","[1, 2, 6, 2]","[3, 4, 1, 2]",12.5
"(16, 58)","[1, 2, 0, 3]","[3, 4, 1, 2]",12.5
"(17, 24)","[1, 2, 1, 3]","[1, 2, 0, 5]",12.5
"(17, 57)","[1, 2, 1, 3]","[3, 4, 0, 2]",12.5
"(17, 59)","[1, 2, 1, 3]","[3, 4, 2, 2]",12.5
"(18, 58)","[1, 2, 2, 3]","[3, 4, 1, 2]",12.5
"(19, 47)","[1, 2, 3, 3]","[2, 4, 0, 2]",12.5
"(19, 59)","[1, 2, 3, 3]","[3, 4, 2, 2]",12.5
"(20, 48)","[1, 2, 4, 3]","[2, 4, 1, 2]",12.5
"(24, 39)","[1, 2, 0, 5]","[2, 3, 1, 3]",12.5
"(25, 58)","[2, 3, 0, 1]","[3, 4, 1, 2]",12.5
"(26, 57)","[2, 3, 1, 1]","[3, 4, 0, 2]",12.5
"(26, 59)","[2, 3, 1, 1]","[3, 4, 2, 2]",12.5
"(27, 58)","[2, 3, 2, 1]","[3, 4, 1, 2]",12.5
"(28, 47)","[2, 3, 3, 1]","[2, 4, 0, 2]",12.5
"(28, 59)","[2, 3, 3, 1]","[3, 4, 2, 2]",12.5
"(29, 48)","[2, 3, 4, 1]","[2, 4, 1, 2]",12.5
"(30, 49)","[2, 3, 5, 1]","[2, 4, 2, 2]",12.5
"(30, 67)","[2, 3, 5, 1]","[3, 6, 0, 1]",12.5
"(31, 68)","[2, 3, 6, 1]","[3, 6, 1, 1]",12.5
"(32, 69)","[2, 3, 7, 1]","[3, 6, 2, 1]",12.5
"(33, 65)","[2, 3, 0, 2]","[3, 5, 5, 1]",12.5
"(33, 70)","[2, 3, 0, 2]","[3, 6, 3, 1]",12.5
"(34, 71)","[2, 3, 1, 2]","[3, 6, 4, 1]",12.5
"(36, 67)","[2, 3, 3, 2]","[3, 6, 0, 1]",12.5
"(37, 68)","[2, 3, 4, 2]","[3, 6, 1, 1]",12.5
"(47, 65)","[2, 4, 0, 2]","[3, 5, 5, 1]",12.5
"(47, 70)","[2, 4, 0, 2]","[3, 6, 3, 1]",12.5
"(48, 71)","[2, 4, 1, 2]","[3, 6, 4, 1]",12.5
"(51, 66)","[3, 4, 1, 1]","[3, 5, 0, 2]",12.5
"(0, 16)","[1, 2, 0, 1]","[1, 2, 0, 3]",12
"(0, 35)","[1, 2, 0, 1]","[2, 3, 2, 2]",12
"(0, 62)","[1, 2, 0, 1]","[3, 5, 2, 1]",12
"(1, 17)","[1, 2, 1, 1]","[1, 2, 1, 3]",12
"(1, 36)","[1, 2, 1, 1]","[2, 3, 3, 2]",12
"(1, 63)","[1, 2, 1, 1]","[3, 5, 3, 1]",12
"(2, 18)","[1, 2, 2, 1]","[1, 2, 2, 3]",12
"(2, 33)","[1, 2, 2, 1]","[2, 3, 0, 2]",12
"(2, 37)","[1, 2, 2, 1]","[2, 3, 4, 2]",12
"(2, 60)","[1, 2, 2, 1]","[3, 5, 0, 1]",12
"(2, 64)","[1, 2, 2, 1]","[3, 5, 4, 1]",12
"(3, 19)","[1, 2, 3, 1]","[1, 2, 3, 3]",12
"(3, 34)","[1, 2, 3, 1]","[2, 3, 1, 2]",12
"(3, 61)","[1, 2, 3, 1]","[3, 5, 1, 1]",12
"(3, 65)","[1, 2, 3, 1]","[3, 5, 5, 1]",12
"(4, 20)","[1, 2, 4, 1]","[1, 2, 4, 3]",12
"(4, 35)","[1, 2, 4, 1]","[2, 3, 2, 2]",12
"(4, 62)","[1, 2, 4, 1]","[3, 5, 2, 1]",12
"(5, 36)","[1, 2, 5, 1]","[2, 3, 3, 2]",12
"(5, 63)","[1, 2, 5, 1]","[3, 5, 3, 1]",12
"(6, 37)","[1, 2, 6, 1]","[2, 3, 4, 2]",12
"(6, 64)","[1, 2, 6, 1]","[3, 5, 4, 1]",12
"(7, 65)","[1, 2, 7, 1]","[3, 5, 5, 1]",12
"(8, 50)","[1, 2, 8, 1]","[3, 4, 0, 1]",12
"(9, 21)","[1, 2, 0, 2]","[1, 2, 0, 4]",12
"(9, 38)","[1, 2, 0, 2]","[2, 3, 0, 3]",12
"(9, 46)","[1, 2, 0, 2]","[2, 4, 6, 1]",12
"(9, 54)","[1, 2, 0, 2]","[3, 4, 4, 1]",12
"(10, 22)","[1, 2, 1, 2]","[1, 2, 1, 4]",12
"(10, 39)","[1, 2, 1, 2]","[2, 3, 1, 3]",12
"(10, 55)","[1, 2, 1, 2]","[3, 4, 5, 1]",12
"(11, 23)","[1, 2, 2, 2]","[1, 2, 2, 4]",12
"(11, 56)","[1, 2, 2, 2]","[3, 4, 6, 1]",12
"(13, 50)","[1, 2, 4, 2]","[3, 4, 0, 1]",12
"(13, 57)","[1, 2, 4, 2]","[3, 4, 0, 2]",12
"(14, 51)","[1, 2, 5, 2]","[3, 4, 1, 1]",12
"(14, 58)","[1, 2, 5, 2]","[3, 4, 1, 2]",12
"(15, 40)","[1, 2, 6, 2]","[2, 4, 0, 1]",12
"(15, 47)","[1, 2, 6, 2]","[2, 4, 0, 2]",12
"(15, 52)","[1, 2, 6, 2]","[3, 4, 2, 1]",12
"(15, 59)","[1, 2, 6, 2]","[3, 4, 2, 2]",12
"(16, 24)","[1, 2, 0, 3]","[1, 2, 0, 5]",12
"(16, 49)","[1, 2, 0, 3]","[2, 4, 2, 2]",12
"(16, 57)","[1, 2, 0, 3]","[3, 4, 0, 2]",12
"(17, 58)","[1, 2, 1, 3]","[3, 4, 1, 2]",12
"(18, 47)","[1, 2, 2, 3]","[2, 4, 0, 2]",12
"(18, 59)","[1, 2, 2, 3]","[3, 4, 2, 2]",12
"(19, 48)","[1, 2, 3, 3]","[2, 4, 1, 2]",12
"(20, 49)","[1, 2, 4, 3]","[2, 4, 2, 2]",12
"(24, 38)","[1, 2, 0, 5]","[2, 3, 0, 3]",12
"(25, 49)","[2, 3, 0, 1]","[2, 4, 2, 2]",12
"(25, 57)","[2, 3, 0, 1]","[3, 4, 0, 2]",12
"(25, 71)","[2, 3, 0, 1]","[3, 6, 4, 1]",12
"(26, 58)","[2, 3, 1, 1]","[3, 4, 1, 2]",12
"(27, 47)","[2, 3, 2, 1]","[2, 4, 0, 2]",12
"(27, 59)","[2, 3, 2, 1]","[3, 4, 2, 2]",12
"(28, 48)","[2, 3, 3, 1]","[2, 4, 1, 2]",12
"(29, 49)","[2, 3, 4, 1]","[2, 4, 2, 2]",12
"(29, 67)","[2, 3, 4, 1]","[3, 6, 0, 1]",12
"(30, 68)","[2, 3, 5, 1]","[3, 6, 1, 1]",12
"(31, 69)","[2, 3, 6, 1]","[3, 6, 2, 1]",12
"(32, 70)","[2, 3, 7, 1]","[3, 6, 3, 1]",12
"(33, 56)","[2, 3, 0, 2]","[3, 4, 6, 1]",12
"(33, 64)","[2, 3, 0, 2]","[3, 5, 4, 1]",12
"(33, 69)","[2, 3, 0, 2]","[3, 6, 2, 1]",12
"(34, 65)","[2, 3, 1, 2]","[3, 5, 5, 1]",12
"(34, 70)","[2, 3, 1, 2]","[3, 6, 3, 1]",12
"(35, 67)","[2, 3, 2, 2]","[3, 6, 0, 1]",12
"(35, 71)","[2, 3, 2, 2]","[3, 6, 4, 1]",12
"(36, 68)","[2, 3, 3, 2]","[3, 6, 1, 1]",12
"(37, 60)","[2, 3, 4, 2]","[3, 5, 0, 1]",12
"(37, 69)","[2, 3, 4, 2]","[3, 6, 2, 1]",12
"(47, 64)","[2, 4, 0, 2]","[3, 5, 4, 1]",12
"(47, 69)","[2, 4, 0, 2]","[3, 6, 2, 1]",12
"(48, 65)","[2, 4, 1, 2]","[3, 5, 5, 1]",12
"(48, 70)","[2, 4, 1, 2]","[3, 6, 3, 1]",12
"(49, 67)","[2, 4, 2, 2]","[3, 6, 0, 1]",12
"(49, 71)","[2, 4, 2, 2]","[3, 6, 4, 1]",12
"(50, 66)","[3, 4, 0, 1]","[3, 5, 0, 2]",12
"(57, 71)","[3, 4, 0, 2]","[3, 6, 4, 1]",12
"(66, 71)","[3, 5, 0, 2]","[3, 6, 4, 1]",12
"(0, 34)","[1, 2, 0, 1]","[2, 3, 1, 2]",11.5
"(0, 61)","[1, 2, 0, 1]","[3, 5, 1, 1]",11.5
"(1, 33)","[1, 2, 1, 1]","[2, 3, 0, 2]",11.5
"(1, 35)","[1, 2, 1, 1]","[2, 3, 2, 2]",11.5
"(1, 60)","[1, 2, 1, 1]","[3, 5, 0, 1]",11.5
"(1, 62)","[1, 2, 1, 1]","[3, 5, 2, 1]",11.5
"(2, 34)","[1, 2, 2, 1]","[2, 3, 1, 2]",11.5
"(2, 36)","[1, 2, 2, 1]","[2, 3, 3, 2]",11.5
"(2, 61)","[1, 2, 2, 1]","[3, 5, 1, 1]",11.5
"(2, 63)","[1, 2, 2, 1]","[3, 5, 3, 1]",11.5
"(3, 35)","[1, 2, 3, 1]","[2, 3, 2, 2]",11.5
"(3, 37)","[1, 2, 3, 1]","[2, 3, 4, 2]",11.5
"(3, 62)","[1, 2, 3, 1]","[3, 5, 2, 1]",11.5
"(3, 64)","[1, 2, 3, 1]","[3, 5, 4, 1]",11.5
"(4, 36)","[1, 2, 4, 1]","[2, 3, 3, 2]",11.5
"(4, 63)","[1, 2, 4, 1]","[3, 5, 3, 1]",11.5
"(4, 65)","[1, 2, 4, 1]","[3, 5, 5, 1]",11.5
"(5, 37)","[1, 2, 5, 1]","[2, 3, 4, 2]",11.5
"(5, 64)","[1, 2, 5, 1]","[3, 5, 4, 1]",11.5
"(6, 65)","[1, 2, 6, 1]","[3, 5, 5, 1]",11.5
"(7, 50)","[1, 2, 7, 1]","[3, 4, 0, 1]",11.5
"(8, 51)","[1, 2, 8, 1]","[3, 4, 1, 1]",11.5
"(9, 32)","[1, 2, 0, 2]","[2, 3, 7, 1]",11.5
"(9, 45)","[1, 2, 0, 2]","[2, 4, 5, 1]",11.5
"(9, 53)","[1, 2, 0, 2]","[3, 4, 3, 1]",11.5
"(10, 46)","[1, 2, 1, 2]","[2, 4, 6, 1]",11.5
"(10, 54)","[1, 2, 1, 2]","[3, 4, 4, 1]",11.5
"(11, 55)","[1, 2, 2, 2]","[3, 4, 5, 1]",11.5
"(12, 50)","[1, 2, 3, 2]","[3, 4, 0, 1]",11.5
"(12, 56)","[1, 2, 3, 2]","[3, 4, 6, 1]",11.5
"(12, 57)","[1, 2, 3, 2]","[3, 4, 0, 2]",11.5
"(13, 51)","[1, 2, 4, 2]","[3, 4, 1, 1]",11.5
"(13, 58)","[1, 2, 4, 2]","[3, 4, 1, 2]",11.5
"(14, 40)","[1, 2, 5, 2]","[2, 4, 0, 1]",11.5
"(14, 47)","[1, 2, 5, 2]","[2, 4, 0, 2]",11.5
"(14, 52)","[1, 2, 5, 2]","[3, 4, 2, 1]",11.5
"(14, 59)","[1, 2, 5, 2]","[3, 4, 2, 2]",11.5
"(15, 41)","[1, 2, 6, 2]","[2, 4, 1, 1]",11.5
"(15, 48)","[1, 2, 6, 2]","[2, 4, 1, 2]",11.5
"(15, 53)","[1, 2, 6, 2]","[3, 4, 3, 1]",11.5
"(16, 48)","[1, 2, 0, 3]","[2, 4, 1, 2]",11.5
"(17, 47)","[1, 2, 1, 3]","[2, 4, 0, 2]",11.5
"(17, 49)","[1, 2, 1, 3]","[2, 4, 2, 2]",11.5
"(18, 48)","[1, 2, 2, 3]","[2, 4, 1, 2]",11.5
"(19, 49)","[1, 2, 3, 3]","[2, 4, 2, 2]",11.5
"(25, 48)","[2, 3, 0, 1]","[2, 4, 1, 2]",11.5
"(25, 70)","[2, 3, 0, 1]","[3, 6, 3, 1]",11.5
"(26, 47)","[2, 3, 1, 1]","[2, 4, 0, 2]",11.5
"(26, 49)","[2, 3, 1, 1]","[2, 4, 2, 2]",11.5
"(26, 71)","[2, 3, 1, 1]","[3, 6, 4, 1]",11.5
"(27, 48)","[2, 3, 2, 1]","[2, 4, 1, 2]",11.5
"(28, 49)","[2, 3, 3, 1]","[2, 4, 2, 2]",11.5
"(28, 67)","[2, 3, 3, 1]","[3, 6, 0, 1]",11.5
"(29, 68)","[2, 3, 4, 1]","[3, 6, 1, 1]",11.5
"(30, 69)","[2, 3, 5, 1]","[3, 6, 2, 1]",11.5
"(31, 70)","[2, 3, 6, 1]","[3, 6, 3, 1]",11.5
"(32, 71)","[2, 3, 7, 1]","[3, 6, 4, 1]",11.5
"(33, 55)","[2, 3, 0, 2]","[3, 4, 5, 1]",11.5
"(33, 63)","[2, 3, 0, 2]","[3, 5, 3, 1]",11.5
"(33, 68)","[2, 3, 0, 2]","[3, 6, 1, 1]",11.5
"(34, 56)","[2, 3, 1, 2]","[3, 4, 6, 1]",11.5
"(34, 64)","[2, 3, 1, 2]","[3, 5, 4, 1]",11.5
"(34, 67)","[2, 3, 1, 2]","[3, 6, 0, 1]",11.5
"(34, 69)","[2, 3, 1, 2]","[3, 6, 2, 1]",11.5
"(35, 65)","[2, 3, 2, 2]","[3, 5, 5, 1]",11.5
"(35, 68)","[2, 3, 2, 2]","[3, 6, 1, 1]",11.5
"(35, 70)","[2, 3, 2, 2]","[3, 6, 3, 1]",11.5
"(36, 60)","[2, 3, 3, 2]","[3, 5, 0, 1]",11.5
"(36, 69)","[2, 3, 3, 2]","[3, 6, 2, 1]",11.5
"(36, 71)","[2, 3, 3, 2]","[3, 6, 4, 1]",11.5
"(37, 61)","[2, 3, 4, 2]","[3, 5, 1, 1]",11.5
"(37, 70)","[2, 3, 4, 2]","[3, 6, 3, 1]",11.5
"(47, 63)","[2, 4, 0, 2]","[3, 5, 3, 1]",11.5
"(47, 68)","[2, 4, 0, 2]","[3, 6, 1, 1]",11.5
"(48, 64)","[2, 4, 1, 2]","[3, 5, 4, 1]",11.5
"(48, 67)","[2, 4, 1, 2]","[3, 6, 0, 1]",11.5
"(48, 69)","[2, 4, 1, 2]","[3, 6, 2, 1]",11.5
"(49, 65)","[2, 4, 2, 2]","[3, 5, 5, 1]",11.5
"(49, 68)","[2, 4, 2, 2]","[3, 6, 1, 1]",11.5
"(49, 70)","[2, 4, 2, 2]","[3, 6, 3, 1]",11.5
"(57, 65)","[3, 4, 0, 2]","[3, 5, 5, 1]",11.5
"(57, 70)","[3, 4, 0, 2]","[3, 6, 3, 1]",11.5
"(58, 71)","[3, 4, 1, 2]","[3, 6, 4, 1]",11.5
"(65, 66)","[3, 5, 5, 1]","[3, 5, 0, 2]",11.5
"(66, 70)","[3, 5, 0, 2]","[3, 6, 3, 1]",11.5
"(0, 33)","[1, 2, 0, 1]","[2, 3, 0, 2]",11
"(0, 56)","[1, 2, 0, 1]","[3, 4, 6, 1]",11
"(0, 60)","[1, 2, 0, 1]","[3, 5, 0, 1]",11
"(1, 34)","[1, 2, 1, 1]","[2, 3, 1, 2]",11
"(1, 61)","[1, 2, 1, 1]","[3, 5, 1, 1]",11
"(2, 35)","[1, 2, 2, 1]","[2, 3, 2, 2]",11
"(2, 62)","[1, 2, 2, 1]","[3, 5, 2, 1]",11
"(3, 36)","[1, 2, 3, 1]","[2, 3, 3, 2]",11
"(3, 63)","[1, 2, 3, 1]","[3, 5, 3, 1]",11
"(4, 37)","[1, 2, 4, 1]","[2, 3, 4, 2]",11
"(4, 64)","[1, 2, 4, 1]","[3, 5, 4, 1]",11
"(5, 65)","[1, 2, 5, 1]","[3, 5, 5, 1]",11
"(6, 50)","[1, 2, 6, 1]","[3, 4, 0, 1]",11
"(7, 51)","[1, 2, 7, 1]","[3, 4, 1, 1]",11
"(8, 40)","[1, 2, 8, 1]","[2, 4, 0, 1]",11
"(8, 52)","[1, 2, 8, 1]","[3, 4, 2, 1]",11
"(9, 31)","[1, 2, 0, 2]","[2, 3, 6, 1]",11
"(9, 44)","[1, 2, 0, 2]","[2, 4, 4, 1]",11
"(9, 52)","[1, 2, 0, 2]","[3, 4, 2, 1]",11
"(9, 59)","[1, 2, 0, 2]","[3, 4, 2, 2]",11
"(10, 32)","[1, 2, 1, 2]","[2, 3, 7, 1]",11
"(10, 45)","[1, 2, 1, 2]","[2, 4, 5, 1]",11
"(10, 53)","[1, 2, 1, 2]","[3, 4, 3, 1]",11
"(11, 46)","[1, 2, 2, 2]","[2, 4, 6, 1]",11
"(11, 50)","[1, 2, 2, 2]","[3, 4, 0, 1]",11
"(11, 54)","[1, 2, 2, 2]","[3, 4, 4, 1]",11
"(11, 57)","[1, 2, 2, 2]","[3, 4, 0, 2]",11
"(12, 51)","[1, 2, 3, 2]","[3, 4, 1, 1]",11
"(12, 55)","[1, 2, 3, 2]","[3, 4, 5, 1]",11
"(12, 58)","[1, 2, 3, 2]","[3, 4, 1, 2]",11
"(13, 40)","[1, 2, 4, 2]","[2, 4, 0, 1]",11
"(13, 47)","[1, 2, 4, 2]","[2, 4, 0, 2]",11
"(13, 52)","[1, 2, 4, 2]","[3, 4, 2, 1]",11
"(13, 56)","[1, 2, 4, 2]","[3, 4, 6, 1]",11
"(13, 59)","[1, 2, 4, 2]","[3, 4, 2, 2]",11
"(14, 41)","[1, 2, 5, 2]","[2, 4, 1, 1]",11
"(14, 48)","[1, 2, 5, 2]","[2, 4, 1, 2]",11
"(14, 53)","[1, 2, 5, 2]","[3, 4, 3, 1]",11
